43104750.5,42907693,42652621,42796102.5,42957429.5,42970594.5
42972382.5,42665189.5,42880694,42571006,42848347.5,42660481
42513243.5,42694108,42688595,42588985,42519901,42751013.5
42868616.5,42515237.5,42530018.5,42862077,42500440,42233645
