-0.220969141,-3.79819871,2.06970435,0.24922129,1.82617075,-3.6193385
-9.36886948,5.77432911,-5.73295176,7.97034304,-3.79046401,-2.19802936
-1.35425963,4.59862409,-5.13641666,9.54407568,-1.31943768,3.72325556
-1.60572055,0.832390139,-1.39662785,6.34134962,-2.48533959,-0.902840686
